,county,location,count_text,incarcerated_persons,proportion_by_sci,Total Death Rate,date,HCRF
1461,Venango,SMITHFIELD,Showing search results: 3 records,3,0.002944062806673209,171.71,2021-03-08,194.1576054955839
1462,Venango,SOMERSET,Showing search results: 8 records,8,0.003745318352059925,171.71,2021-03-08,191.95955992509363
1463,Venango,WAYMART,Showing search results: 4 records,4,0.004711425206124852,171.71,2021-03-08,193.53401648998823
1464,Warren,ALBION,Showing search results: 24 records,24,0.011352885525070956,250.06,2021-03-08,182.4374408703879
1465,Warren,BENNER TOWNSHIP,Showing search results: 4 records,4,0.002044989775051125,250.06,2021-03-08,194.38251022494887
1466,Warren,CAMBRIDGE SPRINGS,Showing search results: 9 records,9,0.010321100917431193,250.06,2021-03-08,194.4856766055046
1467,Warren,CAMP HILL,Showing search results: 20 records,20,0.010090817356205853,250.06,2021-03-08,194.85490413723514
1468,Warren,CHESTER,Showing search results: 1 records,1,0.0009832841691248771,250.06,2021-03-08,197.31737463126842
1469,Warren,COAL TOWNSHIP,Showing search results: 2 records,2,0.0009601536245799327,250.06,2021-03-08,197.85577532405182
1470,Warren,DALLAS,Showing search results: no results found,0,0.0,250.06,2021-03-08,198.31900191938578
1471,Warren,FAYETTE,Showing search results: 9 records,9,0.004615384615384616,250.06,2021-03-08,185.0471076923077
1472,Warren,FOREST,Showing search results: 36 records,36,0.016035634743875277,250.06,2021-03-08,190.62502004454345
1473,Warren,FRACKVILLE,Showing search results: 1 records,1,0.0009090909090909091,250.06,2021-03-08,196.2640818181818
1474,Warren,GREENE,Showing search results: 15 records,15,0.008665511265164644,250.06,2021-03-08,185.38624494511842
1475,Warren,HOUTZDALE,Showing search results: 15 records,15,0.006310475389145982,250.06,2021-03-08,194.90493899873792
1476,Warren,HUNTINGDON,Showing search results: 4 records,4,0.0022560631697687537,250.06,2021-03-08,195.1222109419064
1477,Warren,LAUREL HIGHLANDS,Showing search results: 3 records,3,0.0038809831824062097,250.06,2021-03-08,193.5459508408797
1478,Warren,MAHANOY,Showing search results: 2 records,2,0.0009128251939753537,250.06,2021-03-08,200.87183934276587
1479,Warren,MERCER,Showing search results: 13 records,13,0.012218045112781954,250.06,2021-03-08,186.37066729323308
1480,Warren,MUNCY,Showing search results: 7 records,7,0.006548175865294668,250.06,2021-03-08,195.63550046772687
1481,Warren,PHOENIX,Showing search results: 4 records,4,0.0013360053440213762,250.06,2021-03-08,197.1000601202405
1482,Warren,PINE GROVE,Showing search results: 3 records,3,0.003205128205128205,250.06,2021-03-08,190.977702991453
1483,Warren,QUEHANNA BOOT CAMP,Showing search results: 4 records,4,0.014760147601476014,250.06,2021-03-08,197.30118081180814
1484,Warren,ROCKVIEW,Showing search results: 2 records,2,0.0013306719893546241,250.06,2021-03-08,196.51714570858283
1485,Warren,SMITHFIELD,Showing search results: 10 records,10,0.009813542688910697,250.06,2021-03-08,194.1576054955839
1486,Warren,SOMERSET,Showing search results: 7 records,7,0.0032771535580524347,250.06,2021-03-08,191.95955992509363
1487,Warren,WAYMART,Showing search results: no results found,0,0.0,250.06,2021-03-08,193.53401648998823
1488,Washington,ALBION,Showing search results: 33 records,33,0.015610217596972564,128.59,2021-03-08,182.4374408703879
1489,Washington,BENNER TOWNSHIP,Showing search results: 8 records,8,0.00408997955010225,128.59,2021-03-08,194.38251022494887
1490,Washington,CAMBRIDGE SPRINGS,Showing search results: 20 records,20,0.022935779816513763,128.59,2021-03-08,194.4856766055046
1491,Washington,CAMP HILL,Showing search results: 23 records,23,0.01160443995963673,128.59,2021-03-08,194.85490413723514
1492,Washington,CHESTER,Showing search results: 7 records,7,0.00688298918387414,128.59,2021-03-08,197.31737463126842
1493,Washington,COAL TOWNSHIP,Showing search results: 4 records,4,0.0019203072491598655,128.59,2021-03-08,197.85577532405182
1494,Washington,DALLAS,Showing search results: 1 records,1,0.0006397952655150352,128.59,2021-03-08,198.31900191938578
1495,Washington,FAYETTE,Showing search results: 64 records,64,0.03282051282051282,128.59,2021-03-08,185.0471076923077
1496,Washington,FOREST,Showing search results: 20 records,20,0.008908685968819599,128.59,2021-03-08,190.62502004454345
1497,Washington,FRACKVILLE,Showing search results: 4 records,4,0.0036363636363636364,128.59,2021-03-08,196.2640818181818
1498,Washington,GREENE,Showing search results: 48 records,48,0.02772963604852686,128.59,2021-03-08,185.38624494511842
1499,Washington,HOUTZDALE,Showing search results: 22 records,22,0.009255363904080775,128.59,2021-03-08,194.90493899873792
1500,Washington,HUNTINGDON,Showing search results: 14 records,14,0.007896221094190638,128.59,2021-03-08,195.1222109419064
1501,Washington,LAUREL HIGHLANDS,Showing search results: 20 records,20,0.0258732212160414,128.59,2021-03-08,193.5459508408797
1502,Washington,MAHANOY,Showing search results: 7 records,7,0.003194888178913738,128.59,2021-03-08,200.87183934276587
1503,Washington,MERCER,Showing search results: 24 records,24,0.022556390977443608,128.59,2021-03-08,186.37066729323308
1504,Washington,MUNCY,Showing search results: 12 records,12,0.011225444340505144,128.59,2021-03-08,195.63550046772687
1505,Washington,PHOENIX,Showing search results: 8 records,8,0.0026720106880427524,128.59,2021-03-08,197.1000601202405
1506,Washington,PINE GROVE,Showing search results: 17 records,17,0.018162393162393164,128.59,2021-03-08,190.977702991453
1507,Washington,QUEHANNA BOOT CAMP,Showing search results: 6 records,6,0.02214022140221402,128.59,2021-03-08,197.30118081180814
1508,Washington,ROCKVIEW,Showing search results: 9 records,9,0.005988023952095809,128.59,2021-03-08,196.51714570858283
1509,Washington,SMITHFIELD,Showing search results: 17 records,17,0.016683022571148183,128.59,2021-03-08,194.1576054955839
1510,Washington,SOMERSET,Showing search results: 34 records,34,0.015917602996254682,128.59,2021-03-08,191.95955992509363
1511,Washington,WAYMART,Showing search results: 1 records,1,0.001177856301531213,128.59,2021-03-08,193.53401648998823
1512,Wayne,ALBION,Showing search results: 5 records,5,0.0023651844843897824,132.4,2021-03-08,182.4374408703879
1513,Wayne,BENNER TOWNSHIP,Showing search results: 11 records,11,0.005623721881390593,132.4,2021-03-08,194.38251022494887
1514,Wayne,CAMBRIDGE SPRINGS,Showing search results: 5 records,5,0.005733944954128441,132.4,2021-03-08,194.4856766055046
1515,Wayne,CAMP HILL,Showing search results: 3 records,3,0.0015136226034308778,132.4,2021-03-08,194.85490413723514
1516,Wayne,CHESTER,Showing search results: 4 records,4,0.003933136676499509,132.4,2021-03-08,197.31737463126842
1517,Wayne,COAL TOWNSHIP,Showing search results: 7 records,7,0.003360537686029765,132.4,2021-03-08,197.85577532405182
1518,Wayne,DALLAS,Showing search results: 14 records,14,0.008957133717210493,132.4,2021-03-08,198.31900191938578
1519,Wayne,FAYETTE,Showing search results: 5 records,5,0.002564102564102564,132.4,2021-03-08,185.0471076923077
1520,Wayne,FOREST,Showing search results: 5 records,5,0.0022271714922048997,132.4,2021-03-08,190.62502004454345
1521,Wayne,FRACKVILLE,Showing search results: 5 records,5,0.004545454545454545,132.4,2021-03-08,196.2640818181818
1522,Wayne,GREENE,Showing search results: 7 records,7,0.004043905257076834,132.4,2021-03-08,185.38624494511842
1523,Wayne,HOUTZDALE,Showing search results: 5 records,5,0.002103491796381994,132.4,2021-03-08,194.90493899873792
1524,Wayne,HUNTINGDON,Showing search results: 1 records,1,0.0005640157924421884,132.4,2021-03-08,195.1222109419064
1525,Wayne,LAUREL HIGHLANDS,Showing search results: 3 records,3,0.0038809831824062097,132.4,2021-03-08,193.5459508408797
1526,Wayne,MAHANOY,Showing search results: 12 records,12,0.005476951163852123,132.4,2021-03-08,200.87183934276587
1527,Wayne,MERCER,Showing search results: 2 records,2,0.0018796992481203006,132.4,2021-03-08,186.37066729323308
1528,Wayne,MUNCY,Showing search results: 1 records,1,0.0009354536950420954,132.4,2021-03-08,195.63550046772687
1529,Wayne,PHOENIX,Showing search results: 8 records,8,0.0026720106880427524,132.4,2021-03-08,197.1000601202405
1530,Wayne,PINE GROVE,Showing search results: 2 records,2,0.002136752136752137,132.4,2021-03-08,190.977702991453
1531,Wayne,QUEHANNA BOOT CAMP,Showing search results: no results found,0,0.0,132.4,2021-03-08,197.30118081180814
1532,Wayne,ROCKVIEW,Showing search results: 5 records,5,0.00332667997338656,132.4,2021-03-08,196.51714570858283
1533,Wayne,SMITHFIELD,Showing search results: 8 records,8,0.007850834151128557,132.4,2021-03-08,194.1576054955839
1534,Wayne,SOMERSET,Showing search results: 7 records,7,0.0032771535580524347,132.4,2021-03-08,191.95955992509363
1535,Wayne,WAYMART,Showing search results: 6 records,6,0.007067137809187279,132.4,2021-03-08,193.53401648998823
1536,Westmoreland,ALBION,Showing search results: 39 records,39,0.018448438978240302,196.62,2021-03-08,182.4374408703879
1537,Westmoreland,BENNER TOWNSHIP,Showing search results: 13 records,13,0.0066462167689161555,196.62,2021-03-08,194.38251022494887
1538,Westmoreland,CAMBRIDGE SPRINGS,Showing search results: 21 records,21,0.02408256880733945,196.62,2021-03-08,194.4856766055046
1539,Westmoreland,CAMP HILL,Showing search results: 22 records,22,0.011099899091826439,196.62,2021-03-08,194.85490413723514
1540,Westmoreland,CHESTER,Showing search results: 11 records,11,0.010816125860373648,196.62,2021-03-08,197.31737463126842
1541,Westmoreland,COAL TOWNSHIP,Showing search results: 9 records,9,0.0043206913106096975,196.62,2021-03-08,197.85577532405182
1542,Westmoreland,DALLAS,Showing search results: 6 records,6,0.003838771593090211,196.62,2021-03-08,198.31900191938578
1543,Westmoreland,FAYETTE,Showing search results: 82 records,82,0.04205128205128205,196.62,2021-03-08,185.0471076923077
1544,Westmoreland,FOREST,Showing search results: 24 records,24,0.010690423162583519,196.62,2021-03-08,190.62502004454345
1545,Westmoreland,FRACKVILLE,Showing search results: 1 records,1,0.0009090909090909091,196.62,2021-03-08,196.2640818181818
1546,Westmoreland,GREENE,Showing search results: 58 records,58,0.033506643558636626,196.62,2021-03-08,185.38624494511842
1547,Westmoreland,HOUTZDALE,Showing search results: 23 records,23,0.009676062263357174,196.62,2021-03-08,194.90493899873792
1548,Westmoreland,HUNTINGDON,Showing search results: 12 records,12,0.00676818950930626,196.62,2021-03-08,195.1222109419064
1549,Westmoreland,LAUREL HIGHLANDS,Showing search results: 21 records,21,0.027166882276843468,196.62,2021-03-08,193.5459508408797
1550,Westmoreland,MAHANOY,Showing search results: 4 records,4,0.0018256503879507074,196.62,2021-03-08,200.87183934276587
1551,Westmoreland,MERCER,Showing search results: 25 records,25,0.023496240601503758,196.62,2021-03-08,186.37066729323308
1552,Westmoreland,MUNCY,Showing search results: 19 records,19,0.01777362020579981,196.62,2021-03-08,195.63550046772687
1553,Westmoreland,PHOENIX,Showing search results: 13 records,13,0.004342017368069473,196.62,2021-03-08,197.1000601202405
1554,Westmoreland,PINE GROVE,Showing search results: 25 records,25,0.026709401709401708,196.62,2021-03-08,190.977702991453
1555,Westmoreland,QUEHANNA BOOT CAMP,Showing search results: 4 records,4,0.014760147601476014,196.62,2021-03-08,197.30118081180814
1556,Westmoreland,ROCKVIEW,Showing search results: 6 records,6,0.003992015968063872,196.62,2021-03-08,196.51714570858283
1557,Westmoreland,SMITHFIELD,Showing search results: 20 records,20,0.019627085377821395,196.62,2021-03-08,194.1576054955839
1558,Westmoreland,SOMERSET,Showing search results: 83 records,83,0.03885767790262172,196.62,2021-03-08,191.95955992509363
1559,Westmoreland,WAYMART,Showing search results: 4 records,4,0.004711425206124852,196.62,2021-03-08,193.53401648998823
1560,Wyoming,ALBION,Showing search results: 6 records,6,0.002838221381267739,156.75,2021-03-08,182.4374408703879
1561,Wyoming,BENNER TOWNSHIP,Showing search results: 3 records,3,0.0015337423312883436,156.75,2021-03-08,194.38251022494887
1562,Wyoming,CAMBRIDGE SPRINGS,Showing search results: 4 records,4,0.0045871559633027525,156.75,2021-03-08,194.4856766055046
1563,Wyoming,CAMP HILL,Showing search results: 5 records,5,0.0025227043390514633,156.75,2021-03-08,194.85490413723514
1564,Wyoming,CHESTER,Showing search results: 3 records,3,0.0029498525073746312,156.75,2021-03-08,197.31737463126842
1565,Wyoming,COAL TOWNSHIP,Showing search results: 7 records,7,0.003360537686029765,156.75,2021-03-08,197.85577532405182
1566,Wyoming,DALLAS,Showing search results: 12 records,12,0.007677543186180422,156.75,2021-03-08,198.31900191938578
1567,Wyoming,FAYETTE,Showing search results: 2 records,2,0.0010256410256410256,156.75,2021-03-08,185.0471076923077
1568,Wyoming,FOREST,Showing search results: 3 records,3,0.0013363028953229399,156.75,2021-03-08,190.62502004454345
1569,Wyoming,FRACKVILLE,Showing search results: 4 records,4,0.0036363636363636364,156.75,2021-03-08,196.2640818181818
1570,Wyoming,GREENE,Showing search results: 2 records,2,0.0011554015020219526,156.75,2021-03-08,185.38624494511842
1571,Wyoming,HOUTZDALE,Showing search results: 6 records,6,0.002524190155658393,156.75,2021-03-08,194.90493899873792
1572,Wyoming,HUNTINGDON,Showing search results: 5 records,5,0.0028200789622109417,156.75,2021-03-08,195.1222109419064
1573,Wyoming,LAUREL HIGHLANDS,Showing search results: 2 records,2,0.00258732212160414,156.75,2021-03-08,193.5459508408797
1574,Wyoming,MAHANOY,Showing search results: 5 records,5,0.0022820629849383844,156.75,2021-03-08,200.87183934276587
1575,Wyoming,MERCER,Showing search results: 4 records,4,0.0037593984962406013,156.75,2021-03-08,186.37066729323308
1576,Wyoming,MUNCY,Showing search results: 5 records,5,0.004677268475210477,156.75,2021-03-08,195.63550046772687
1577,Wyoming,PHOENIX,Showing search results: 2 records,2,0.0006680026720106881,156.75,2021-03-08,197.1000601202405
1578,Wyoming,PINE GROVE,Showing search results: 2 records,2,0.002136752136752137,156.75,2021-03-08,190.977702991453
1579,Wyoming,QUEHANNA BOOT CAMP,Showing search results: no results found,0,0.0,156.75,2021-03-08,197.30118081180814
1580,Wyoming,ROCKVIEW,Showing search results: 2 records,2,0.0013306719893546241,156.75,2021-03-08,196.51714570858283
1581,Wyoming,SMITHFIELD,Showing search results: 7 records,7,0.0068694798822374874,156.75,2021-03-08,194.1576054955839
1582,Wyoming,SOMERSET,Showing search results: 2 records,2,0.0009363295880149813,156.75,2021-03-08,191.95955992509363
1583,Wyoming,WAYMART,Showing search results: 9 records,9,0.01060070671378092,156.75,2021-03-08,193.53401648998823
1584,York,ALBION,Showing search results: 48 records,48,0.02270577105014191,164.12,2021-03-08,182.4374408703879
1585,York,BENNER TOWNSHIP,Showing search results: 71 records,71,0.036298568507157465,164.12,2021-03-08,194.38251022494887
1586,York,CAMBRIDGE SPRINGS,Showing search results: 12 records,12,0.013761467889908258,164.12,2021-03-08,194.4856766055046
1587,York,CAMP HILL,Showing search results: 96 records,96,0.04843592330978809,164.12,2021-03-08,194.85490413723514
1588,York,CHESTER,Showing search results: 36 records,36,0.035398230088495575,164.12,2021-03-08,197.31737463126842
1589,York,COAL TOWNSHIP,Showing search results: 94 records,94,0.04512722035525684,164.12,2021-03-08,197.85577532405182
1590,York,DALLAS,Showing search results: 31 records,31,0.01983365323096609,164.12,2021-03-08,198.31900191938578
1591,York,FAYETTE,Showing search results: 44 records,44,0.022564102564102566,164.12,2021-03-08,185.0471076923077
1592,York,FOREST,Showing search results: 48 records,48,0.021380846325167038,164.12,2021-03-08,190.62502004454345
1593,York,FRACKVILLE,Showing search results: 33 records,33,0.03,164.12,2021-03-08,196.2640818181818
1594,York,GREENE,Showing search results: 43 records,43,0.02484113229347198,164.12,2021-03-08,185.38624494511842
1595,York,HOUTZDALE,Showing search results: 80 records,80,0.033655868742111905,164.12,2021-03-08,194.90493899873792
1596,York,HUNTINGDON,Showing search results: 95 records,95,0.05358150028200789,164.12,2021-03-08,195.1222109419064
1597,York,LAUREL HIGHLANDS,Showing search results: 24 records,24,0.031047865459249677,164.12,2021-03-08,193.5459508408797
1598,York,MAHANOY,Showing search results: 65 records,65,0.029666818804198997,164.12,2021-03-08,200.87183934276587
1599,York,MERCER,Showing search results: 17 records,17,0.015977443609022556,164.12,2021-03-08,186.37066729323308
1600,York,MUNCY,Showing search results: 26 records,26,0.02432179607109448,164.12,2021-03-08,195.63550046772687
1601,York,PHOENIX,Showing search results: 56 records,56,0.018704074816299265,164.12,2021-03-08,197.1000601202405
1602,York,PINE GROVE,Showing search results: 30 records,30,0.03205128205128205,164.12,2021-03-08,190.977702991453
