date,SCI,incarcerated_person_positive
2021-06-21,Rockview,0
2021-06-22,Rockview,0
2021-06-23,Rockview,0
2021-06-24,Rockview,0
2021-06-25,Rockview,0
2021-06-26,Rockview,0
2021-06-27,Rockview,0
2021-06-28,Rockview,1
2021-06-29,Rockview,0
2021-06-30,Rockview,0
2021-07-01,Rockview,0
2021-07-02,Rockview,1
2021-07-06,Rockview,0
2021-07-07,Rockview,0
2021-07-08,Rockview,0
2021-07-09,Rockview,0
2021-07-10,Rockview,0
2021-07-12,Rockview,0
2021-07-13,Rockview,0
2021-07-14,Rockview,0
2021-07-15,Rockview,0
2021-07-17,Rockview,0
2021-07-20,Rockview,0
2021-07-21,Rockview,0
2021-07-22,Rockview,0
2021-07-23,Rockview,0
2021-07-27,Rockview,0
2021-07-28,Rockview,0
2021-07-29,Rockview,1
2021-07-30,Rockview,0
2021-07-31,Rockview,1
2021-08-02,Rockview,0
2021-08-03,Rockview,0
2021-08-04,Rockview,0
2021-08-05,Rockview,0
2021-08-06,Rockview,0
2021-08-07,Rockview,0
2021-08-10,Rockview,0
2021-08-11,Rockview,0
2021-08-13,Rockview,0
2021-08-16,Rockview,0
2021-08-18,Rockview,0
2021-08-19,Rockview,0
2021-08-20,Rockview,0
2021-08-21,Rockview,0
2021-08-24,Rockview,0
2021-08-25,Rockview,0
2021-08-26,Rockview,0
2021-08-27,Rockview,0
2021-08-28,Rockview,0
2021-08-30,Rockview,0
2021-08-31,Rockview,0
2021-09-01,Rockview,0
2021-09-02,Rockview,0
2021-09-03,Rockview,0
2021-09-04,Rockview,0
2021-09-06,Rockview,0
2021-09-07,Rockview,0
2021-09-08,Rockview,0
2021-09-09,Rockview,0
2021-09-10,Rockview,0
2021-09-11,Rockview,0
2021-09-12,Rockview,0
2021-09-13,Rockview,0
2021-09-14,Rockview,0
2021-09-15,Rockview,0
2021-09-16,Rockview,0
2021-09-17,Rockview,0
2021-09-18,Rockview,0
2021-09-19,Rockview,0
2021-09-20,Rockview,0
2021-09-21,Rockview,0
2021-09-22,Rockview,0
2021-09-23,Rockview,0
2021-09-24,Rockview,0
2021-09-25,Rockview,0
2021-09-27,Rockview,0
2021-09-28,Rockview,0
2021-09-29,Rockview,0
2021-09-30,Rockview,0
2021-10-01,Rockview,0
2021-10-03,Rockview,0
2021-10-04,Rockview,0
2021-10-05,Rockview,0
2021-10-06,Rockview,0
2021-10-07,Rockview,0
2021-10-08,Rockview,0
2021-10-09,Rockview,0
2021-10-10,Rockview,0
2021-10-11,Rockview,0
2021-10-12,Rockview,0
2021-10-13,Rockview,0
2021-10-14,Rockview,0
2021-10-15,Rockview,0
2021-10-16,Rockview,0
2021-10-18,Rockview,0
2021-10-19,Rockview,0
2021-10-20,Rockview,0
2021-10-21,Rockview,1
2021-10-22,Rockview,0
2021-10-23,Rockview,0
2021-10-25,Rockview,0
2021-10-26,Rockview,2
2021-10-27,Rockview,0
2021-10-29,Rockview,0
2021-10-30,Rockview,0
2021-11-01,Rockview,0
2021-11-02,Rockview,0
2021-11-03,Rockview,0
2021-11-04,Rockview,0
2021-11-05,Rockview,0
2021-11-06,Rockview,0
2021-11-07,Rockview,0
2021-11-08,Rockview,0
2021-11-09,Rockview,0
2021-11-10,Rockview,0
2021-11-11,Rockview,0
2021-11-12,Rockview,0
2021-11-13,Rockview,0
2021-11-14,Rockview,0
2021-11-15,Rockview,0
2021-11-16,Rockview,1
2021-11-17,Rockview,1
2021-11-18,Rockview,1
2021-11-19,Rockview,0
2021-11-20,Rockview,0
2021-11-22,Rockview,0
2021-11-23,Rockview,0
2021-11-24,Rockview,0
2021-11-25,Rockview,0
2021-11-26,Rockview,0
2021-11-27,Rockview,0
2021-11-28,Rockview,0
2021-11-29,Rockview,0
2021-11-30,Rockview,0
2021-12-01,Rockview,2
2021-12-02,Rockview,1
2021-12-03,Rockview,0
2021-12-04,Rockview,1
2021-12-05,Rockview,0
2021-12-06,Rockview,0
2021-12-07,Rockview,0
2021-12-08,Rockview,0
2021-12-09,Rockview,0
2021-12-10,Rockview,0
2021-12-11,Rockview,1
2021-12-12,Rockview,0
2021-12-13,Rockview,0
2021-12-14,Rockview,2
2021-12-15,Rockview,2
2021-12-16,Rockview,0
2021-12-17,Rockview,23
2021-12-18,Rockview,0
2021-12-20,Rockview,0
2021-12-21,Rockview,0
2021-12-22,Rockview,1
2021-12-23,Rockview,0
2021-12-24,Rockview,1
2021-12-27,Rockview,0
2021-12-28,Rockview,0
2021-12-29,Rockview,1
2021-12-30,Rockview,0
2021-12-31,Rockview,0
2022-01-01,Rockview,0
2022-01-02,Rockview,0
2022-01-03,Rockview,0
2022-01-04,Rockview,1
2022-01-05,Rockview,1
2022-01-06,Rockview,1
2022-01-07,Rockview,0
2022-01-08,Rockview,4
2022-01-09,Rockview,0
2022-01-10,Rockview,0
2022-01-11,Rockview,5
2022-01-12,Rockview,4
2022-01-13,Rockview,9
2022-01-14,Rockview,3
2022-01-15,Rockview,26
2022-01-16,Rockview,0
2022-01-17,Rockview,0
2022-01-18,Rockview,1
2022-01-19,Rockview,4
2022-01-20,Rockview,2
2022-01-21,Rockview,0
2022-01-22,Rockview,3
2022-01-23,Rockview,0
2022-01-24,Rockview,0
2022-01-25,Rockview,5
2022-01-26,Rockview,2
2022-01-27,Rockview,1
2022-01-28,Rockview,0
2022-01-29,Rockview,5
2022-01-31,Rockview,0
2020-03-28,Smithfield,0
2020-03-31,Smithfield,0
2020-04-03,Smithfield,0
2020-04-04,Smithfield,0
2020-04-07,Smithfield,0
2020-04-08,Smithfield,0
2020-04-09,Smithfield,0
2020-04-11,Smithfield,0
2020-04-14,Smithfield,0
2020-04-15,Smithfield,0
2020-04-16,Smithfield,0
2020-04-17,Smithfield,0
2020-04-18,Smithfield,0
2020-04-21,Smithfield,0
2020-04-23,Smithfield,0
2020-04-24,Smithfield,0
2020-04-25,Smithfield,0
2020-04-28,Smithfield,0
2020-04-29,Smithfield,0
2020-04-30,Smithfield,0
2020-05-01,Smithfield,0
2020-05-02,Smithfield,0
2020-05-04,Smithfield,0
2020-05-05,Smithfield,0
2020-05-06,Smithfield,0
2020-05-07,Smithfield,0
2020-05-08,Smithfield,0
2020-05-11,Smithfield,0
2020-05-12,Smithfield,0
2020-05-13,Smithfield,0
2020-05-14,Smithfield,0
2020-05-15,Smithfield,0
2020-05-16,Smithfield,0
2020-05-19,Smithfield,0
2020-05-20,Smithfield,0
2020-05-21,Smithfield,0
2020-05-22,Smithfield,0
2020-05-23,Smithfield,0
2020-05-25,Smithfield,0
2020-05-27,Smithfield,0
2020-05-29,Smithfield,0
2020-05-30,Smithfield,0
2020-06-02,Smithfield,0
2020-06-03,Smithfield,0
2020-06-06,Smithfield,0
2020-06-10,Smithfield,0
2020-06-12,Smithfield,0
2020-06-16,Smithfield,0
2020-06-22,Smithfield,0
2020-06-25,Smithfield,0
2020-06-26,Smithfield,0
2020-06-30,Smithfield,0
2020-07-01,Smithfield,0
2020-07-02,Smithfield,0
2020-07-03,Smithfield,0
2020-07-08,Smithfield,0
2020-07-09,Smithfield,0
2020-07-10,Smithfield,0
2020-07-11,Smithfield,0
2020-07-14,Smithfield,0
2020-07-17,Smithfield,0
2020-07-23,Smithfield,0
2020-07-24,Smithfield,0
2020-07-25,Smithfield,0
2020-07-29,Smithfield,0
2020-07-30,Smithfield,0
2020-08-06,Smithfield,0
2020-08-07,Smithfield,0
2020-08-09,Smithfield,0
2020-08-11,Smithfield,0
2020-08-14,Smithfield,0
2020-08-15,Smithfield,0
2020-08-18,Smithfield,0
2020-08-19,Smithfield,0
2020-08-20,Smithfield,0
2020-08-21,Smithfield,0
2020-08-25,Smithfield,0
2020-08-26,Smithfield,0
2020-08-27,Smithfield,0
2020-08-28,Smithfield,0
2020-08-29,Smithfield,0
2020-08-31,Smithfield,0
2020-09-01,Smithfield,0
2020-09-02,Smithfield,0
2020-09-03,Smithfield,0
2020-09-04,Smithfield,0
2020-09-05,Smithfield,0
2020-09-08,Smithfield,0
2020-09-09,Smithfield,0
2020-09-11,Smithfield,0
2020-09-15,Smithfield,0
2020-09-16,Smithfield,0
2020-09-18,Smithfield,0
2020-09-19,Smithfield,0
2020-09-23,Smithfield,0
2020-09-24,Smithfield,0
2020-09-25,Smithfield,0
2020-09-26,Smithfield,0
2020-09-28,Smithfield,0
2020-09-29,Smithfield,0
2020-09-30,Smithfield,0
2020-10-01,Smithfield,0
2020-10-02,Smithfield,0
2020-10-03,Smithfield,1
2020-10-06,Smithfield,1
2020-10-07,Smithfield,2
2020-10-08,Smithfield,10
2020-10-09,Smithfield,0
2020-10-10,Smithfield,1
2020-10-11,Smithfield,0
2020-10-13,Smithfield,2
2020-10-14,Smithfield,1
2020-10-15,Smithfield,0
2020-10-16,Smithfield,1
2020-10-17,Smithfield,1
2020-10-19,Smithfield,0
2020-10-20,Smithfield,3
2020-10-21,Smithfield,4
2020-10-22,Smithfield,1
2020-10-23,Smithfield,0
2020-10-24,Smithfield,0
2020-10-25,Smithfield,0
2020-10-26,Smithfield,0
2020-10-27,Smithfield,1
2020-10-28,Smithfield,1
2020-10-29,Smithfield,2
2020-10-30,Smithfield,0
2020-10-31,Smithfield,0
2020-11-01,Smithfield,0
2020-11-02,Smithfield,0
2020-11-03,Smithfield,1
2020-11-04,Smithfield,1
2020-11-05,Smithfield,0
2020-11-06,Smithfield,1
2020-11-07,Smithfield,0
2020-11-08,Smithfield,0
2020-11-09,Smithfield,0
2020-11-10,Smithfield,0
2020-11-11,Smithfield,0
2020-11-12,Smithfield,0
2020-11-13,Smithfield,1
2020-11-14,Smithfield,0
2020-11-15,Smithfield,0
2020-11-16,Smithfield,0
2020-11-17,Smithfield,0
2020-11-18,Smithfield,0
2020-11-19,Smithfield,4
2020-11-20,Smithfield,4
2020-11-21,Smithfield,0
2020-11-22,Smithfield,0
2020-11-23,Smithfield,0
2020-11-24,Smithfield,0
2020-11-25,Smithfield,7
2020-11-27,Smithfield,3
2020-11-28,Smithfield,4
2020-11-29,Smithfield,0
2020-11-30,Smithfield,0
2020-12-01,Smithfield,2
2020-12-02,Smithfield,2
2020-12-03,Smithfield,3
2020-12-04,Smithfield,3
2020-12-05,Smithfield,3
2020-12-06,Smithfield,0
2020-12-07,Smithfield,0
2020-12-08,Smithfield,9
2020-12-09,Smithfield,2
2020-12-10,Smithfield,1
2020-12-11,Smithfield,16
2020-12-12,Smithfield,44
2020-12-13,Smithfield,0
2020-12-14,Smithfield,0
2020-12-15,Smithfield,32
2020-12-16,Smithfield,35
2020-12-17,Smithfield,0
2020-12-18,Smithfield,35
2020-12-19,Smithfield,0
2020-12-20,Smithfield,0
2020-12-21,Smithfield,51
2020-12-22,Smithfield,60
2020-12-23,Smithfield,45
2020-12-24,Smithfield,0
2020-12-25,Smithfield,0
2020-12-26,Smithfield,0
2020-12-27,Smithfield,0
2020-12-28,Smithfield,0
2020-12-29,Smithfield,3
2020-12-30,Smithfield,2
2020-12-31,Smithfield,15
2021-01-01,Smithfield,1
2021-01-02,Smithfield,0
2021-01-03,Smithfield,0
2021-01-04,Smithfield,0
2021-01-05,Smithfield,41
2021-01-06,Smithfield,5
2021-01-07,Smithfield,3
2021-01-08,Smithfield,1
2021-01-09,Smithfield,6
2021-01-11,Smithfield,0
2021-01-12,Smithfield,3
2021-01-13,Smithfield,0
2021-01-14,Smithfield,1
2021-01-15,Smithfield,2
2021-01-16,Smithfield,7
2021-01-17,Smithfield,0
2021-01-18,Smithfield,0
2021-01-19,Smithfield,3
2021-01-20,Smithfield,0
2021-01-21,Smithfield,6
2021-01-22,Smithfield,22
2021-01-23,Smithfield,7
2021-01-24,Smithfield,0
2021-01-25,Smithfield,0
2021-01-26,Smithfield,22
2021-01-27,Smithfield,0
2021-01-28,Smithfield,12
2021-01-29,Smithfield,4
2021-01-30,Smithfield,11
2021-01-31,Smithfield,0
2021-02-01,Smithfield,0
2021-02-02,Smithfield,1
2021-02-03,Smithfield,9
2021-02-04,Smithfield,5
2021-02-05,Smithfield,13
2021-02-06,Smithfield,33
2021-02-08,Smithfield,0
2021-02-09,Smithfield,15
2021-02-10,Smithfield,6
2021-02-11,Smithfield,6
2021-02-12,Smithfield,0
2021-02-13,Smithfield,17
2021-02-14,Smithfield,3
2021-02-15,Smithfield,1
2021-02-16,Smithfield,10
2021-02-17,Smithfield,3
2021-02-18,Smithfield,4
2021-02-19,Smithfield,5
2021-02-20,Smithfield,0
2021-02-22,Smithfield,0
2021-02-23,Smithfield,0
2021-02-24,Smithfield,1
2021-02-25,Smithfield,5
2021-02-26,Smithfield,1
2021-02-27,Smithfield,2
2021-02-28,Smithfield,0
2021-03-01,Smithfield,1
2021-03-02,Smithfield,5
2021-03-03,Smithfield,1
2021-03-04,Smithfield,2
2021-03-05,Smithfield,4
2021-03-06,Smithfield,4
2021-03-07,Smithfield,0
2021-03-08,Smithfield,0
2021-03-09,Smithfield,2
2021-03-10,Smithfield,0
2021-03-11,Smithfield,3
2021-03-12,Smithfield,1
2021-03-13,Smithfield,0
2021-03-15,Smithfield,0
2021-03-16,Smithfield,2
2021-03-17,Smithfield,11
2021-03-18,Smithfield,5
2021-03-19,Smithfield,2
2021-03-20,Smithfield,5
2021-03-21,Smithfield,0
2021-03-22,Smithfield,0
2021-03-23,Smithfield,2
2021-03-24,Smithfield,9
2021-03-25,Smithfield,1
2021-03-26,Smithfield,5
2021-03-27,Smithfield,5
2021-03-29,Smithfield,0
2021-03-30,Smithfield,4
2021-03-31,Smithfield,4
2021-04-01,Smithfield,3
2021-04-02,Smithfield,1
2021-04-03,Smithfield,6
2021-04-05,Smithfield,2
2021-04-07,Smithfield,2
2021-04-08,Smithfield,3
2021-04-09,Smithfield,5
2021-04-10,Smithfield,6
2021-04-12,Smithfield,0
2021-04-13,Smithfield,1
2021-04-14,Smithfield,3
2021-04-15,Smithfield,3
2021-04-16,Smithfield,1
2021-04-17,Smithfield,3
2021-04-20,Smithfield,3
2021-04-21,Smithfield,1
2021-04-22,Smithfield,6
2021-04-23,Smithfield,0
2021-04-24,Smithfield,0
2021-04-25,Smithfield,1
2021-04-26,Smithfield,1
2021-04-27,Smithfield,2
2021-04-28,Smithfield,3
2021-04-29,Smithfield,1
2021-04-30,Smithfield,2
2021-05-01,Smithfield,4
2021-05-02,Smithfield,1
2021-05-04,Smithfield,3
2021-05-05,Smithfield,3
2021-05-06,Smithfield,0
2021-05-07,Smithfield,3
2021-05-08,Smithfield,3
2021-05-10,Smithfield,0
2021-05-11,Smithfield,2
2021-05-12,Smithfield,0
2021-05-13,Smithfield,3
2021-05-14,Smithfield,0
2021-05-15,Smithfield,0
2021-05-18,Smithfield,3
2021-05-19,Smithfield,5
2021-05-20,Smithfield,1
2021-05-21,Smithfield,0
2021-05-22,Smithfield,2
2021-05-23,Smithfield,1
2021-05-25,Smithfield,6
2021-05-26,Smithfield,2
2021-05-27,Smithfield,3
2021-05-28,Smithfield,3
2021-05-31,Smithfield,3
2021-06-01,Smithfield,1
2021-06-02,Smithfield,3
2021-06-03,Smithfield,10
2021-06-04,Smithfield,5
2021-06-05,Smithfield,1
2021-06-06,Smithfield,2
2021-06-08,Smithfield,4
2021-06-09,Smithfield,3
2021-06-10,Smithfield,0
2021-06-11,Smithfield,0
2021-06-14,Smithfield,1
2021-06-15,Smithfield,2
2021-06-16,Smithfield,10
2021-06-17,Smithfield,0
2021-06-18,Smithfield,1
2021-06-20,Smithfield,1
2021-06-21,Smithfield,2
2021-06-22,Smithfield,1
2021-06-23,Smithfield,0
2021-06-24,Smithfield,1
2021-06-25,Smithfield,2
2021-06-26,Smithfield,0
2021-06-27,Smithfield,1
2021-06-28,Smithfield,2
2021-06-29,Smithfield,8
2021-06-30,Smithfield,1
2021-07-01,Smithfield,3
2021-07-02,Smithfield,0
2021-07-06,Smithfield,0
2021-07-07,Smithfield,4
2021-07-08,Smithfield,5
2021-07-09,Smithfield,0
2021-07-10,Smithfield,1
2021-07-12,Smithfield,2
2021-07-13,Smithfield,0
2021-07-14,Smithfield,0
2021-07-15,Smithfield,2
2021-07-17,Smithfield,1
2021-07-20,Smithfield,2
2021-07-21,Smithfield,0
2021-07-22,Smithfield,1
2021-07-23,Smithfield,1
2021-07-27,Smithfield,0
2021-07-28,Smithfield,2
2021-07-29,Smithfield,1
2021-07-30,Smithfield,1
2021-07-31,Smithfield,0
2021-08-02,Smithfield,1
2021-08-03,Smithfield,1
2021-08-04,Smithfield,1
2021-08-05,Smithfield,1
2021-08-06,Smithfield,2
2021-08-07,Smithfield,1
2021-08-10,Smithfield,1
2021-08-11,Smithfield,2
2021-08-13,Smithfield,0
2021-08-16,Smithfield,1
2021-08-18,Smithfield,1
2021-08-19,Smithfield,8
2021-08-20,Smithfield,7
2021-08-21,Smithfield,0
2021-08-24,Smithfield,0
2021-08-25,Smithfield,1
2021-08-26,Smithfield,2
2021-08-27,Smithfield,0
2021-08-28,Smithfield,0
2021-08-30,Smithfield,2
2021-08-31,Smithfield,2
2021-09-01,Smithfield,0
2021-09-02,Smithfield,1
2021-09-03,Smithfield,0
2021-09-04,Smithfield,0
2021-09-06,Smithfield,1
2021-09-07,Smithfield,3
2021-09-08,Smithfield,3
2021-09-09,Smithfield,2
2021-09-10,Smithfield,1
2021-09-11,Smithfield,0
2021-09-12,Smithfield,0
2021-09-13,Smithfield,2
2021-09-14,Smithfield,1
2021-09-15,Smithfield,0
2021-09-16,Smithfield,3
2021-09-17,Smithfield,1
2021-09-18,Smithfield,0
2021-09-19,Smithfield,1
2021-09-20,Smithfield,2
2021-09-21,Smithfield,0
2021-09-22,Smithfield,3
2021-09-23,Smithfield,1
2021-09-24,Smithfield,2
2021-09-25,Smithfield,0
2021-09-27,Smithfield,3
2021-09-28,Smithfield,4
2021-09-29,Smithfield,0
2021-09-30,Smithfield,2
2021-10-01,Smithfield,4
2021-10-03,Smithfield,1
2021-10-04,Smithfield,1
2021-10-05,Smithfield,0
2021-10-06,Smithfield,5
2021-10-07,Smithfield,2
2021-10-08,Smithfield,1
2021-10-09,Smithfield,2
2021-10-10,Smithfield,1
2021-10-11,Smithfield,1
2021-10-12,Smithfield,4
2021-10-13,Smithfield,6
2021-10-14,Smithfield,5
2021-10-15,Smithfield,5
2021-10-16,Smithfield,1
2021-10-18,Smithfield,1
2021-10-19,Smithfield,2
2021-10-20,Smithfield,2
2021-10-21,Smithfield,2
2021-10-22,Smithfield,0
2021-10-23,Smithfield,2
2021-10-25,Smithfield,0
2021-10-26,Smithfield,2
2021-10-27,Smithfield,1
2021-10-29,Smithfield,1
2021-10-30,Smithfield,1
2021-11-01,Smithfield,1
2021-11-02,Smithfield,3
2021-11-03,Smithfield,0
2021-11-04,Smithfield,2
2021-11-05,Smithfield,2
2021-11-06,Smithfield,0
2021-11-07,Smithfield,2
2021-11-08,Smithfield,4
2021-11-09,Smithfield,2
2021-11-10,Smithfield,1
2021-11-11,Smithfield,1
2021-11-12,Smithfield,1
2021-11-13,Smithfield,3
2021-11-14,Smithfield,3
2021-11-15,Smithfield,1
2021-11-16,Smithfield,0
2021-11-17,Smithfield,4
2021-11-18,Smithfield,1
2021-11-19,Smithfield,1
2021-11-20,Smithfield,1
2021-11-22,Smithfield,8
2021-11-23,Smithfield,2
2021-11-24,Smithfield,3
2021-11-25,Smithfield,1
2021-11-26,Smithfield,4
2021-11-27,Smithfield,0
2021-11-28,Smithfield,3
2021-11-29,Smithfield,8
2021-11-30,Smithfield,6
2021-12-01,Smithfield,4
2021-12-02,Smithfield,4
2021-12-03,Smithfield,3
2021-12-04,Smithfield,0
2021-12-05,Smithfield,1
2021-12-06,Smithfield,4
2021-12-07,Smithfield,11
2021-12-08,Smithfield,5
2021-12-09,Smithfield,6
2021-12-10,Smithfield,5
2021-12-11,Smithfield,0
2021-12-12,Smithfield,0
2021-12-13,Smithfield,3
2021-12-14,Smithfield,5
2021-12-15,Smithfield,11
2021-12-16,Smithfield,2
2021-12-17,Smithfield,1
2021-12-18,Smithfield,0
2021-12-20,Smithfield,10
2021-12-21,Smithfield,9
2021-12-22,Smithfield,5
2021-12-23,Smithfield,4
2021-12-24,Smithfield,0
2021-12-27,Smithfield,15
2021-12-28,Smithfield,10
2021-12-29,Smithfield,11
2021-12-30,Smithfield,11
2021-12-31,Smithfield,2
2022-01-01,Smithfield,6
2022-01-02,Smithfield,0
2022-01-03,Smithfield,16
2022-01-04,Smithfield,40
2022-01-05,Smithfield,32
2022-01-06,Smithfield,31
2022-01-07,Smithfield,14
2022-01-08,Smithfield,22
2022-01-09,Smithfield,24
2022-01-10,Smithfield,30
2022-01-11,Smithfield,39
2022-01-12,Smithfield,40
2022-01-13,Smithfield,20
2022-01-14,Smithfield,39
2022-01-15,Smithfield,18
2022-01-16,Smithfield,33
2022-01-17,Smithfield,6
2022-01-18,Smithfield,24
2022-01-19,Smithfield,11
2022-01-20,Smithfield,26
2022-01-21,Smithfield,18
2022-01-22,Smithfield,6
2022-01-23,Smithfield,8
2022-01-24,Smithfield,7
2022-01-25,Smithfield,12
2022-01-26,Smithfield,7
2022-01-27,Smithfield,17
2022-01-28,Smithfield,1
2022-01-29,Smithfield,0
2022-01-31,Smithfield,0
2020-03-28,Somerset,0
2020-03-31,Somerset,0
2020-04-03,Somerset,0
2020-04-04,Somerset,0
2020-04-07,Somerset,0
2020-04-08,Somerset,0
2020-04-09,Somerset,0
2020-04-11,Somerset,0
2020-04-14,Somerset,0
2020-04-15,Somerset,0
2020-04-16,Somerset,0
2020-04-17,Somerset,0
2020-04-18,Somerset,0
2020-04-21,Somerset,0
2020-04-23,Somerset,0
2020-04-24,Somerset,0
2020-04-25,Somerset,0
2020-04-28,Somerset,0
2020-04-29,Somerset,0
2020-04-30,Somerset,0
2020-05-01,Somerset,0
2020-05-02,Somerset,0
2020-05-04,Somerset,0
2020-05-05,Somerset,0
2020-05-06,Somerset,0
2020-05-07,Somerset,0
2020-05-08,Somerset,0
2020-05-11,Somerset,0
2020-05-12,Somerset,0
2020-05-13,Somerset,0
2020-05-14,Somerset,0
2020-05-15,Somerset,0
2020-05-16,Somerset,0
2020-05-19,Somerset,0
2020-05-20,Somerset,0
2020-05-21,Somerset,0
2020-05-22,Somerset,0
2020-05-23,Somerset,0
2020-05-25,Somerset,0
2020-05-27,Somerset,0
2020-05-29,Somerset,0
2020-05-30,Somerset,0
2020-06-02,Somerset,0
2020-06-03,Somerset,0
2020-06-06,Somerset,0
2020-06-10,Somerset,0
2020-06-12,Somerset,0
2020-06-16,Somerset,0
2020-06-22,Somerset,0
2020-06-25,Somerset,0
2020-06-26,Somerset,0
2020-06-30,Somerset,0
2020-07-01,Somerset,0
2020-07-02,Somerset,0
2020-07-03,Somerset,0
2020-07-08,Somerset,0
2020-07-09,Somerset,0
2020-07-10,Somerset,0
2020-07-11,Somerset,0
2020-07-14,Somerset,0
2020-07-17,Somerset,0
2020-07-23,Somerset,0
2020-07-24,Somerset,0
2020-07-25,Somerset,0
2020-07-29,Somerset,0
2020-07-30,Somerset,0
2020-08-06,Somerset,0
2020-08-07,Somerset,0
2020-08-09,Somerset,0
2020-08-11,Somerset,0
2020-08-14,Somerset,0
2020-08-15,Somerset,0
2020-08-18,Somerset,0
2020-08-19,Somerset,0
2020-08-20,Somerset,0
2020-08-21,Somerset,0
2020-08-25,Somerset,0
2020-08-26,Somerset,0
2020-08-27,Somerset,0
2020-08-28,Somerset,0
2020-08-29,Somerset,0
2020-08-31,Somerset,0
2020-09-01,Somerset,0
2020-09-02,Somerset,0
2020-09-03,Somerset,0
2020-09-04,Somerset,0
2020-09-05,Somerset,0
2020-09-08,Somerset,0
2020-09-09,Somerset,0
2020-09-11,Somerset,0
2020-09-15,Somerset,0
2020-09-16,Somerset,0
2020-09-18,Somerset,0
2020-09-19,Somerset,0
2020-09-23,Somerset,0
2020-09-24,Somerset,0
2020-09-25,Somerset,0
2020-09-26,Somerset,0
2020-09-28,Somerset,1
2020-09-29,Somerset,1
2020-09-30,Somerset,2
2020-10-01,Somerset,1
2020-10-02,Somerset,0
2020-10-03,Somerset,9
2020-10-06,Somerset,0
2020-10-07,Somerset,3
2020-10-08,Somerset,1
2020-10-09,Somerset,0
2020-10-10,Somerset,1
2020-10-11,Somerset,0
2020-10-13,Somerset,3
2020-10-14,Somerset,0
2020-10-15,Somerset,12
2020-10-16,Somerset,6
2020-10-17,Somerset,0
2020-10-19,Somerset,0
2020-10-20,Somerset,1
2020-10-21,Somerset,0
2020-10-22,Somerset,1
2020-10-23,Somerset,2
2020-10-24,Somerset,0
2020-10-25,Somerset,0
2020-10-26,Somerset,0
2020-10-27,Somerset,5
2020-10-28,Somerset,0
2020-10-29,Somerset,3
2020-10-30,Somerset,0
2020-10-31,Somerset,0
2020-11-01,Somerset,1
2020-11-02,Somerset,0
2020-11-03,Somerset,2
2020-11-04,Somerset,0
2020-11-05,Somerset,2
2020-11-06,Somerset,0
2020-11-07,Somerset,2
2020-11-08,Somerset,0
2020-11-09,Somerset,0
2020-11-10,Somerset,0
2020-11-11,Somerset,1
2020-11-12,Somerset,1
2020-11-13,Somerset,0
2020-11-14,Somerset,1
2020-11-15,Somerset,0
2020-11-16,Somerset,20
2020-11-17,Somerset,2
2020-11-18,Somerset,1
2020-11-19,Somerset,125
2020-11-20,Somerset,3
2020-11-21,Somerset,0
2020-11-22,Somerset,0
2020-11-23,Somerset,0
2020-11-24,Somerset,1
2020-11-25,Somerset,9
2020-11-27,Somerset,7
2020-11-28,Somerset,3
2020-11-29,Somerset,0
2020-11-30,Somerset,0
2020-12-01,Somerset,12
2020-12-02,Somerset,3
2020-12-03,Somerset,3
2020-12-04,Somerset,9
2020-12-05,Somerset,10
2020-12-06,Somerset,0
2020-12-07,Somerset,0
2020-12-08,Somerset,14
2020-12-09,Somerset,104
2020-12-10,Somerset,50
2020-12-11,Somerset,28
2020-12-12,Somerset,7
2020-12-13,Somerset,0
2020-12-14,Somerset,25
2020-12-15,Somerset,17
2020-12-16,Somerset,16
2020-12-17,Somerset,10
2020-12-18,Somerset,21
2020-12-19,Somerset,3
2020-12-20,Somerset,0
2020-12-21,Somerset,6
2020-12-22,Somerset,5
2020-12-23,Somerset,7
2020-12-24,Somerset,4
2020-12-25,Somerset,0
2020-12-26,Somerset,0
2020-12-27,Somerset,0
2020-12-28,Somerset,2
2020-12-29,Somerset,8
2020-12-30,Somerset,1
2020-12-31,Somerset,6
2021-01-01,Somerset,0
2021-01-02,Somerset,0
2021-01-03,Somerset,0
2021-01-04,Somerset,2
2021-01-05,Somerset,0
2021-01-06,Somerset,0
2021-01-07,Somerset,1
2021-01-08,Somerset,0
2021-01-09,Somerset,0
2021-01-11,Somerset,0
2021-01-12,Somerset,1
2021-01-13,Somerset,0
2021-01-14,Somerset,1
2021-01-15,Somerset,0
2021-01-16,Somerset,0
2021-01-17,Somerset,0
2021-01-18,Somerset,0
2021-01-19,Somerset,0
2021-01-20,Somerset,0
2021-01-21,Somerset,0
2021-01-22,Somerset,0
2021-01-23,Somerset,0
2021-01-24,Somerset,0
2021-01-25,Somerset,1
2021-01-26,Somerset,0
2021-01-27,Somerset,0
2021-01-28,Somerset,0
2021-01-29,Somerset,0
2021-01-30,Somerset,0
2021-01-31,Somerset,0
2021-02-01,Somerset,0
2021-02-02,Somerset,0
2021-02-03,Somerset,0
2021-02-04,Somerset,1
2021-02-05,Somerset,0
2021-02-06,Somerset,0
2021-02-08,Somerset,0
2021-02-09,Somerset,0
2021-02-10,Somerset,0
2021-02-11,Somerset,0
2021-02-12,Somerset,0
2021-02-13,Somerset,0
2021-02-14,Somerset,0
2021-02-15,Somerset,0
2021-02-16,Somerset,0
2021-02-17,Somerset,0
2021-02-18,Somerset,0
2021-02-19,Somerset,0
